provincia;poblacion;cod_postal
A Coruña;Vimianzo;15127
A Coruña;Vimianzo;15128
A Coruña;Vimianzo;15129
A Coruña;Vimianzo;15150
A Coruña;Zas;15150
A Coruña;Zas;15656
A Coruña;Zas;15850
A Coruña;Zas;15851
A Coruña;Zas;15855
A Coruña;Zas;15856
A Coruña;Zas;15857
A Coruña;Zas;15858
A Coruña;Zas;15859
A Coruña;Cariño;15360
A Coruña;Cariño;15365
A Coruña;Cariño;15366
A Coruña;Cariño;15369
A Coruña;Oza-Cesuras;15380
A Coruña;Oza-Cesuras;15386
A Coruña;Oza-Cesuras;15387
A Coruña;Oza-Cesuras;15388
A Coruña;Oza-Cesuras;15389
A Coruña;Oza-Cesuras;15390
A Coruña;Oza-Cesuras;15391
Cuenca;Abia de la Obispalía;16195
Cuenca;El Acebrón;16412
Cuenca;Alarcón;16214
Cuenca;Albaladejo del Cuende;16111
Cuenca;Albalate de las Nogueras;16841
Cuenca;Albendea;16812
Cuenca;La Alberca de Záncara;16620
Cuenca;Alcalá de la Vega;16315
Cuenca;Alcantud;16812
Cuenca;Alcázar del Rey;16464
Cuenca;Alcohujate;16537
Cuenca;Alconchel de la Estrella;16433
Cuenca;Algarra;16338
Cuenca;Aliaguilla;16313
Cuenca;La Almarcha;16740
Cuenca;Almendros;16420
Cuenca;Almodóvar del Pinar;16215
Cuenca;Almonacid del Marquesado;16431
Cuenca;Altarejos;16195
Cuenca;Altarejos;16780
Cuenca;Arandilla del Arroyo;16812
Cuenca;Arcos de la Sierra;16141
Cuenca;Chillarón de Cuenca;16190
Cuenca;Chillarón de Cuenca;16191
Cuenca;Chillarón de Cuenca;16194
Cuenca;Arguisuelas;16360
Cuenca;Arrancacepas;16855
Cuenca;Atalaya del Cañavate;16710
Cuenca;Barajas de Melo;16460
Cuenca;Barajas de Melo;16470
Cuenca;Barchín del Hoyo;16118
Cuenca;Bascuñana de San Pedro;16191
Cuenca;Beamud;16152
Cuenca;Belinchón;16470
Cuenca;Belinchón;16740
Cuenca;Belmonte;16640
Cuenca;Belmontejo;16779
Cuenca;Beteta;16870
Cuenca;Beteta;16879
Cuenca;Beteta;16893
Cuenca;Boniches;16311
Cuenca;Buciegas;16851
Cuenca;Buenache de Alarcón;16114
Cuenca;Buenache de la Sierra;16192
Cuenca;Buendía;16512
Cuenca;Campillo de Altobuey;16210
Cuenca;Campillos-Paravientos;16043
Cuenca;Campillos-Paravientos;16311
Cuenca;Campillos-Sierra;16316
Cuenca;Canalejas del Arroyo;16857
Cuenca;Cañada del Hoyo;16340
Cuenca;Cañada Juncosa;16720
Cuenca;Cañamares;16890
Cuenca;El Cañavate;16738
Cuenca;Cañaveras;16850
Cuenca;Cañaveruelas;16537
Cuenca;Cañete;16300
Cuenca;Cañizares;16890
Cuenca;Cañizares;16891
Cuenca;Cañizares;16892
Cuenca;Carboneras de Guadazaón;16350
Cuenca;Cardenete;16373
Cuenca;Carrascosa;16879
Cuenca;Carrascosa;16891
Cuenca;Carrascosa de Haro;16649
Cuenca;Casas de Benítez;2636
Cuenca;Casas de Benítez;16707
Cuenca;Casas de Fernando Alonso;16610
Cuenca;Casas de Garcimolina;16338
Cuenca;Casas de Guijarro;16708
Cuenca;Casas de Haro;16611
Cuenca;Casas de los Pinos;16612
Cuenca;Casasimarro;16239
Cuenca;Castillejo de Iniesta;16250
Cuenca;Castillejo-Sierra;16141
Cuenca;Castillo-Albaráñez;16854
Cuenca;Castillo de Garcimuñoz;16623
Cuenca;Cervera del Llano;16444
Cuenca;La Cierva;16340
Cuenca;Cuenca;16001
Cuenca;Cuenca;16002
Cuenca;Cuenca;16003
Cuenca;Cuenca;16004
Cuenca;Cuenca;16146
Cuenca;Cuenca;16191
Cuenca;Cuenca;16193
Cuenca;Cuenca;16194
Cuenca;Cueva del Hierro;16879
Cuenca;Chumillas;16216
Cuenca;Enguídanos;16372
Cuenca;Fresneda de Altarejos;16122
Cuenca;Fresneda de Altarejos;16781
Cuenca;Fresneda de la Sierra;16141
Cuenca;La Frontera;16144
Cuenca;Fuente de Pedro Naharro;16411
Cuenca;Fuentelespino de Haro;16647
Cuenca;Fuentelespino de Moya;16311
Cuenca;Fuentes;16193
Cuenca;Fuertescusa;16890
Cuenca;Gabaldón;16214
Cuenca;Garaballa;16312
Cuenca;Gascueña;16532
Cuenca;Graja de Campalbo;16339
Cuenca;Graja de Iniesta;16251
Cuenca;Henarejos;16312
Cuenca;El Herrumblar;16290
Cuenca;La Hinojosa;16435
Cuenca;Los Hinojosos;16417
Cuenca;El Hito;16441
Cuenca;Honrubia;16730
Cuenca;Hontanaya;16421
Cuenca;Hontecillas;16118
Cuenca;Horcajo de Santiago;16410
Cuenca;Huélamo;16152
Cuenca;Huelves;16465
Cuenca;Huérguina;16311
Cuenca;Huerta de la Obispalía;16195
Cuenca;Huerta del Marquesado;16316
Cuenca;Huete;16500
Cuenca;Huete;16520
Cuenca;Huete;16521
Cuenca;Huete;16532
Cuenca;Huete;16540
Cuenca;Huete;16541
Cuenca;Huete;16550
Cuenca;Iniesta;16235
Cuenca;Iniesta;16236
Cuenca;Iniesta;16290
Cuenca;Laguna del Marquesado;16316
Cuenca;Lagunaseca;16878
Cuenca;Landete;16330
Cuenca;Landete;16339
Cuenca;Ledaña;16237
Cuenca;Leganiel;16461
Cuenca;Las Majadas;16142
Cuenca;Mariana;16143
Cuenca;Mariana;16147
Cuenca;Masegosa;16878
Cuenca;Las Mesas;16650
Cuenca;Minglanilla;16260
Cuenca;Mira;16393
Cuenca;Monreal del Llano;16649
Cuenca;Montalbanejo;16434
Cuenca;Montalbo;16440
Cuenca;Monteagudo de las Salinas;16360
Cuenca;Mota de Altarejos;16780
Cuenca;Mota del Cuervo;16630
Cuenca;Motilla del Palancar;16200
Cuenca;Narboneta;16371
Cuenca;Olivares de Júcar;16760
Cuenca;Olmeda de la Cuesta;16852
Cuenca;Olmeda del Rey;16216
Cuenca;Olmedilla de Alarcón;16118
Cuenca;Olmedilla de Eliz;16853
Cuenca;Osa de la Vega;16423
Cuenca;Pajarón;16390
Cuenca;Pajaroncillo;16390
Cuenca;Palomares del Campo;16160
Cuenca;Palomera;16192
Cuenca;Paracuellos;16372
Cuenca;Paracuellos;16373
Cuenca;Paredes;16465
Cuenca;La Parra de las Vegas;16113
Cuenca;El Pedernoso;16638
Cuenca;Las Pedroñeras;16660
Cuenca;El Peral;16240
Cuenca;La Peraleja;16532
Cuenca;La Pesquera;16269
Cuenca;El Picazo;16211
Cuenca;Pinarejo;16622
Cuenca;Pineda de Gigüela;16541
Cuenca;Piqueras del Castillo;16118
Cuenca;Portalrubio de Guadamejud;16522
Cuenca;Portilla;16141
Cuenca;Poyatos;16878
Cuenca;Pozoamargo;16708
Cuenca;Pozorrubio de Santiago;16414
Cuenca;El Pozuelo;16812
Cuenca;Priego;16800
Cuenca;El Provencio;16670
Cuenca;Puebla de Almenara;16421
Cuenca;El Valle de Altomira;16510
Cuenca;El Valle de Altomira;16512
Cuenca;El Valle de Altomira;16514
Cuenca;El Valle de Altomira;24512
Cuenca;Puebla del Salvador;16269
Cuenca;Quintanar del Rey;16220
Cuenca;Rada de Haro;16649
Cuenca;Reíllo;16390
Cuenca;Rozalén del Monte;16432
Cuenca;Rozalén del Monte;16452
Cuenca;Saceda-Trasierra;16463
Cuenca;Saelices;16430
Cuenca;Salinas del Manzano;16317
Cuenca;Salmeroncillos;16813
Cuenca;Salvacañete;16318
Cuenca;San Clemente;16600
Cuenca;San Lorenzo de la Parrilla;16770
Cuenca;San Martín de Boniches;16370
Cuenca;San Pedro Palmiches;16813
Cuenca;Santa Cruz de Moya;16336
Cuenca;Santa Cruz de Moya;16339
Cuenca;Santa María del Campo Rus;16621
Cuenca;Santa María de los Llanos;16639
Cuenca;Santa María del Val;16878
Cuenca;Sisante;16700
Cuenca;Solera de Gabaldón;16216
Cuenca;Talayuelas;16320
Cuenca;Talayuelas;16321
Cuenca;Tarancón;16400
Cuenca;Tébar;16710
Cuenca;Tejadillos;16317
Cuenca;Tinajas;16522
Cuenca;Torralba;16842
Cuenca;Torrejoncillo del Rey;16161
Cuenca;Torrejoncillo del Rey;16162
Cuenca;Torrejoncillo del Rey;16195
Cuenca;Torrubia del Campo;16413
Cuenca;Torrubia del Castillo;16739
Cuenca;Tragacete;16150
Cuenca;Tresjuncos;16422
Cuenca;Tribaldos;16452
Cuenca;Uclés;16452
Cuenca;Uña;16152
Cuenca;Valdemeca;16152
Cuenca;Valdemorillo de la Sierra;16340
Cuenca;Valdemoro-Sierra;16316
Cuenca;Valdeolivas;16813
Cuenca;Valhermoso de la Fuente;16214
Cuenca;Valsalobre;16879
Cuenca;Valverde de Júcar;16100
Cuenca;Valverdejo;16214
Cuenca;Vara de Rey;16709
Cuenca;Vega del Codorno;16150
Cuenca;Vellisca;16510
Cuenca;Villaconejos de Trabaque;16860
Cuenca;Villaescusa de Haro;16647
Cuenca;Villagarcía del Llano;16236
Cuenca;Villagarcía del Llano;16238
Cuenca;Villalba de la Sierra;16140
Cuenca;Villalba del Rey;16535
Cuenca;Villalgordo del Marquesado;16646
Cuenca;Villalpardo;16270
Cuenca;Villamayor de Santiago;16415
Cuenca;Villanueva de Guadamejud;16532
Cuenca;Villanueva de la Jara;16230
Cuenca;Villanueva de la Jara;16236
Cuenca;Villanueva de la Jara;16238
Cuenca;Villar de Cañas;16433
Cuenca;Villar de Domingo García;16191
Cuenca;Villar de Domingo García;16840
Cuenca;Villar de la Encina;16648
Cuenca;Villar del Humo;16370
Cuenca;Villar del Infantado;16813
Cuenca;Villar de Olalla;16195
Cuenca;Villar de Olalla;16196
Cuenca;Villarejo de Fuentes;16432
Cuenca;Villarejo de la Peñuela;16541
Cuenca;Villarejo-Periesteban;16771
Cuenca;Villares del Saz;16442
Cuenca;Villarrubio;16420
Cuenca;Villarta;16280
Cuenca;Villas de la Ventosa;16843
Cuenca;Villaverde y Pasaconsol;16111
Cuenca;Víllora;16371
Cuenca;Vindel;16812
Cuenca;Yémeda;16373
Cuenca;Zafra de Záncara;16771
Cuenca;Zafrilla;16317
Cuenca;Zarza de Tajo;16470
Cuenca;Zarzuela;16146
Cuenca;Campos del Paraíso;16550
Cuenca;Campos del Paraíso;16555
Cuenca;Valdetórtola;16122
Cuenca;Las Valeras;16120
Cuenca;Las Valeras;16216
Cuenca;Fuentenava de Jábaga;16190
Cuenca;Fuentenava de Jábaga;16191
Cuenca;Fuentenava de Jábaga;16194
Cuenca;Arcas;16123
Cuenca;Los Valdecolmenas;16541
Cuenca;Pozorrubielos de la Mancha;16212
Cuenca;Sotorribas;16143
Cuenca;Sotorribas;16144
Cuenca;Sotorribas;16145
Cuenca;Villar y Velasco;16542
Girona;Agullana;17707
Girona;Aiguaviva;17181
Girona;Albanyà;17733
Girona;Albanyà;17734
Girona;Albons;17136
Girona;El Far d'Empordà;17469
Girona;Alp;17537
Girona;Alp;17538
Girona;Amer;17170
Girona;Anglès;17160
Girona;Arbúcies;17401
Girona;Arbúcies;17402
Girona;Argelaguer;17853
Girona;L'Armentera;17472
Girona;Avinyonet de Puigventós;17742
Girona;Begur;17213
Girona;Begur;17255
Girona;La Vajol;17707
Girona;Banyoles;17820
Girona;Bàscara;17468
Girona;Bàscara;17483
Girona;Bellcaire d'Empordà;17141
Girona;Besalú;17850
Girona;Bescanó;17162
Girona;Bescanó;17163
Girona;Bescanó;17182
Girona;Beuda;17850
Girona;Beuda;17851
Girona;La Bisbal d'Empordà;17100
Girona;Blanes;17300
Girona;Bolvir;17539
Girona;Bordils;17462
Girona;Borrassà;17700
Girona;Borrassà;17770
Girona;Breda;17400
Girona;Brunyola;17441
Girona;Boadella i les Escaules;17723
Girona;Cabanelles;17746
Girona;Cabanelles;17747
Girona;Cadaqués;17488
Girona;Caldes de Malavella;17455
Girona;Caldes de Malavella;17456
Girona;Calonge;17251
Girona;Calonge;17252
Girona;Camós;17834
Girona;Camós;17854
Girona;Campdevànol;17530
Girona;Campdevànol;17531
Girona;Campelles;17534
Girona;Campllong;17459
Girona;Camprodon;17867
Girona;Canet d'Adri;17199
Girona;Cantallops;17708
Girona;Capmany;17750
Girona;Queralbs;17534
Girona;Cassà de la Selva;17244
Girona;Castellfollit de la Roca;17856
Girona;Castelló d'Empúries;17486
Girona;Castelló d'Empúries;17487
Girona;Castell-Platja d'Aro;17248
Girona;Castell-Platja d'Aro;17249
Girona;Castell-Platja d'Aro;17250
Girona;Celrà;17460
Girona;Cervià de Ter;17464
Girona;Cistella;17741
Girona;Siurana;17469
Girona;Colera;17496
Girona;Colomers;17144
Girona;Cornellà del Terri;17844
Girona;Corçà;17121
Girona;Crespià;17832
Girona;Darnius;17722
Girona;Das;17538
Girona;L'Escala;17130
Girona;Espinelves;17405
Girona;Espolla;17753
Girona;Esponellà;17832
Girona;Figueres;17484
Girona;Figueres;17600
Girona;Flaçà;17463
Girona;Foixà;17132
Girona;Foixà;17133
Girona;Foixà;17463
Girona;Fontanals de Cerdanya;17538
Girona;Fontanilles;17257
Girona;Fontcoberta;17833
Girona;Fornells de la Selva;17458
Girona;Fortià;17469
Girona;Garrigàs;17476
Girona;Garrigoles;17466
Girona;Garriguella;17780
Girona;Ger;17539
Girona;Girona;17001
Girona;Girona;17002
Girona;Girona;17003
Girona;Girona;17004
Girona;Girona;17005
Girona;Girona;17006
Girona;Girona;17007
Girona;Girona;17461
Girona;Gombrèn;17531
Girona;Gualta;17257
Girona;Guils de Cerdanya;17528
Girona;Hostalric;17450
Girona;Isòvol;17539
Girona;Jafre;17143
Girona;La Jonquera;17700
Girona;La Jonquera;17709
Girona;Juià;17462
Girona;Lladó;17745
Girona;Llagostera;17240
Girona;Llambilles;17243
Girona;Llanars;17869
Girona;Llançà;17490
Girona;Llers;17730
Girona;Llívia;17527
Girona;Lloret de Mar;17310
Girona;Lloret de Mar;17430
Girona;Les Llosses;17512
Girona;Les Llosses;17513
Girona;Les Llosses;17532
Girona;Madremanya;17462
Girona;Maià de Montcal;17851
Girona;Meranges;17539
Girona;Masarac;17762
Girona;Masarac;17763
Girona;Massanes;17452
Girona;Maçanet de Cabrenys;17720
Girona;Maçanet de Cabrenys;17721
Girona;Maçanet de la Selva;17412
Girona;Mollet de Peralada;17752
Girona;Molló;17868
Girona;Montagut i Oix;17855
Girona;Montagut i Oix;17856
Girona;Mont-ras;17253
Girona;Navata;17744
Girona;Ogassa;17861
Girona;Olot;17800
Girona;Olot;17810
Girona;Olot;17812
Girona;Ordis;17772
Girona;Osor;17161
Girona;Palafrugell;17124
Girona;Palafrugell;17200
Girona;Palafrugell;17210
Girona;Palafrugell;17211
Girona;Palafrugell;17212
Girona;Palafrugell;17213
Girona;Palamós;17230
Girona;Palamós;17320
Girona;Palau de Santa Eulàlia;17476
Girona;Palau-saverdera;17495
Girona;Palau-sator;17256
Girona;Palol de Revardit;17843
Girona;Pals;17256
Girona;Pardines;17534
Girona;Parlavà;17133
Girona;Pau;17494
Girona;Pedret i Marzà;17493
Girona;La Pera;17120
Girona;Peralada;17491
Girona;Peralada;17492
Girona;Les Planes d'Hostoles;17172
Girona;Les Planes d'Hostoles;17173
Girona;Planoles;17535
Girona;Pont de Molins;17706
Girona;Pontós;17773
Girona;Porqueres;17834
Girona;Porqueres;17846
Girona;Portbou;17497
Girona;Les Preses;17178
Girona;El Port de la Selva;17489
Girona;Puigcerdà;17520
Girona;Puigcerdà;17529
Girona;Quart;17241
Girona;Quart;17242
Girona;Rabós;17754
Girona;Rabós;17755
Girona;Regencós;17214
Girona;Ribes de Freser;17534
Girona;Riells i Viabrea;17404
Girona;Ripoll;17500
Girona;Riudarenes;17421
Girona;Riudaura;17179
Girona;Riudellots de la Selva;17457
Girona;Riumors;17469
Girona;Roses;17480
Girona;Rupià;17131
Girona;Sales de Llierca;17853
Girona;Salt;17190
Girona;Sant Andreu Salou;17454
Girona;Sant Climent Sescebes;17751
Girona;Sant Feliu de Buixalleu;17451
Girona;Sant Feliu de Guíxols;17220
Girona;Sant Feliu de Guíxols;17248
Girona;Sant Feliu de Pallerols;17174
Girona;Sant Ferriol;17830
Girona;Sant Ferriol;17850
Girona;Sant Gregori;17150
Girona;Sant Gregori;17151
Girona;Sant Gregori;17164
Girona;Sant Gregori;17199
Girona;Sant Hilari Sacalm;17403
Girona;Sant Jaume de Llierca;17854
Girona;Sant Jordi Desvalls;17464
Girona;Sant Joan de les Abadesses;17860
Girona;Sant Joan de Mollet;17463
Girona;Sant Julià de Ramis;17481
Girona;Sant Julià de Ramis;17482
Girona;Vallfogona de Ripollès;17862
Girona;Sant Llorenç de la Muga;17732
Girona;Sant Martí de Llémena;17152
Girona;Sant Martí de Llémena;17153
Girona;Sant Martí de Llémena;17164
Girona;Sant Martí Vell;17462
Girona;Sant Miquel de Campmajor;17831
Girona;Sant Miquel de Fluvià;17475
Girona;Sant Mori;17467
Girona;Sant Pau de Segúries;17864
Girona;Sant Pau de Segúries;17865
Girona;Sant Pere Pescador;17470
Girona;Santa Coloma de Farners;17430
Girona;Santa Cristina d'Aro;17240
Girona;Santa Cristina d'Aro;17245
Girona;Santa Cristina d'Aro;17246
Girona;Santa Llogaia d'Àlguema;17771
Girona;Sant Aniol de Finestres;17154
Girona;Sant Aniol de Finestres;17171
Girona;Santa Pau;17811
Girona;Sant Joan les Fonts;17857
Girona;Sarrià de Ter;17840
Girona;Saus, Camallera i Llampaies;17465
Girona;Saus, Camallera i Llampaies;17467
Girona;La Selva de Mar;17489
Girona;La Cellera de Ter;17165
Girona;La Cellera de Ter;17166
Girona;Serinyà;17852
Girona;Serra de Daró;17133
Girona;Setcases;17869
Girona;Sils;17410
Girona;Sils;17420
Girona;Susqueda;17166
Girona;Susqueda;17171
Girona;La Tallada d'Empordà;17134
Girona;La Tallada d'Empordà;17135
Girona;Terrades;17731
Girona;Torroella de Fluvià;17474
Girona;Torroella de Montgrí;17130
Girona;Torroella de Montgrí;17140
Girona;Torroella de Montgrí;17141
Girona;Torroella de Montgrí;17257
Girona;Torroella de Montgrí;17258
Girona;Tortellà;17853
Girona;Toses;17536
Girona;Tossa de Mar;17320
Girona;Ultramort;17133
Girona;Ullà;17140
Girona;Ullastret;17114
Girona;Urús;17538
Girona;La Vall d'en Bas;17176
Girona;La Vall d'en Bas;17177
Girona;La Vall d'en Bas;17178
Girona;La Vall d'en Bas;17179
Girona;La Vall de Bianya;17813
Girona;La Vall de Bianya;17858
Girona;Vall-llobrega;17253
Girona;Ventalló;17137
Girona;Ventalló;17472
Girona;Ventalló;17473
Girona;Ventalló;17475
Girona;Verges;17142
Girona;Vidrà;17515
Girona;Vidreres;17411
Girona;Vilabertran;17760
Girona;Vilablareix;17180
Girona;Viladasens;17464
Girona;Viladamat;17137
Girona;Vilademuls;17468
Girona;Vilademuls;17833
Girona;Viladrau;17406
Girona;Vilafant;17740
Girona;Vilaür;17483
Girona;Vilajuïga;17493
Girona;Vilallonga de Ter;17869
Girona;Vilamacolum;17474
Girona;Vilamalla;17469
Girona;Vilamaniscle;17781
Girona;Vilanant;17741
Girona;Vilanant;17743
Girona;Vila-sacra;17485
Girona;Vilopriu;17144
Girona;Vilopriu;17466
Girona;Vilobí d'Onyar;17183
Girona;Vilobí d'Onyar;17184
Girona;Vilobí d'Onyar;17185
Girona;Biure;17723
Girona;Cruïlles, Monells i Sant Sadurní de l'Heura;17116
Girona;Cruïlles, Monells i Sant Sadurní de l'Heura;17117
Girona;Cruïlles, Monells i Sant Sadurní de l'Heura;17118
Girona;Cruïlles, Monells i Sant Sadurní de l'Heura;17121
Girona;Cruïlles, Monells i Sant Sadurní de l'Heura;17244
Girona;Forallac;17110
Girona;Forallac;17111
Girona;Forallac;17113
Girona;Sant Julià del Llor i Bonmatí;17164
Granada;Agrón;18132
Granada;Alamedilla;18250
Granada;Alamedilla;18520
Granada;Albolote;18220
Granada;Albolote;18290
Granada;Albondón;18708
Granada;Albuñán;18518
Granada;Albuñol;18700
Granada;Albuñol;18760
Granada;Albuñol;18770
Granada;Albuñuelas;18659
Granada;Aldeire;18514
Granada;Alfacar;18170
Granada;Alfacar;18179
Granada;Algarinejo;18280
Granada;Algarinejo;18295
Granada;Alhama de Granada;18120
Granada;Alhama de Granada;18128
Granada;Alhendín;18620
Granada;Alicún de Ortega;18538
Granada;Almegíjar;18438
Granada;Almuñécar;18690
Granada;Almuñécar;18697
Granada;Alquife;18518
Granada;Arenas del Rey;18126
Granada;Arenas del Rey;18127
Granada;Arenas del Rey;18129
Granada;Armilla;18100
Granada;Atarfe;18230
Granada;Atarfe;18290
Granada;Atarfe;18330
Granada;Baza;18800
Granada;Baza;18860
Granada;Beas de Granada;18184
Granada;Beas de Guadix;18516
Granada;Benalúa;18510
Granada;Benalúa de las Villas;18566
Granada;Benamaurel;18817
Granada;Bérchules;18451
Granada;Bubión;18412
Granada;Busquístar;18416
Granada;Cacín;18129
Granada;Cádiar;18440
Granada;Cádiar;18448
Granada;Cájar;18199
Granada;Calicasas;18290
Granada;Campotéjar;18565
Granada;Caniles;18810
Granada;Caniles;18819
Granada;Cáñar;18418
Granada;Capileira;18413
Granada;Carataunas;18410
Granada;Cástaras;18439
Granada;Castilléjar;18818
Granada;Castril;18816
Granada;Cenes de la Vega;18190
Granada;Cijuela;18339
Granada;Cogollos de Guadix;18518
Granada;Cogollos de la Vega;18211
Granada;Colomera;18564
Granada;Cortes de Baza;18053
Granada;Cortes de Baza;18814
Granada;Cortes de Baza;18815
Granada;Cortes y Graena;18517
Granada;Cúllar;18850
Granada;Cúllar;18857
Granada;Cúllar;18859
Granada;Cúllar;18891
Granada;Cúllar Vega;18195
Granada;Chauchina;18330
Granada;Chauchina;18339
Granada;Chimeneas;18329
Granada;Churriana de la Vega;18194
Granada;Darro;18181
Granada;Dehesas de Guadix;18538
Granada;Deifontes;18570
Granada;Diezma;18180
Granada;Dílar;18152
Granada;Dólar;18512
Granada;Dúdar;18192
Granada;Dúrcal;18650
Granada;Escúzar;18130
Granada;Ferreira;18513
Granada;Fonelas;18515
Granada;Freila;18812
Granada;Fuente Vaqueros;18340
Granada;Galera;18840
Granada;Galera;18849
Granada;Gobernador;18540
Granada;Gobernador;18563
Granada;Gójar;18150
Granada;Gor;18870
Granada;Gorafe;18890
Granada;Granada;15489
Granada;Granada;18001
Granada;Granada;18002
Granada;Granada;18003
Granada;Granada;18004
Granada;Granada;18005
Granada;Granada;18006
Granada;Granada;18007
Granada;Granada;18008
Granada;Granada;18009
Granada;Granada;18010
Granada;Granada;18011
Granada;Granada;18012
Granada;Granada;18013
Granada;Granada;18014
Granada;Granada;18015
Granada;Granada;18182
Granada;Granada;18190
Granada;Guadahortuna;18560
Granada;Guadix;18500
Granada;Guadix;18515
Granada;Guadix;18519
Granada;Guadix;18860
Granada;Guadix;18880
Granada;Gualchos;18614
Granada;Gualchos;18740
Granada;Güéjar Sierra;18160
Granada;Güéjar Sierra;18191
Granada;Güevéjar;18212
Granada;Huélago;18540
Granada;Huéneja;18512
Granada;Huéscar;18830
Granada;Huétor de Santillán;18183
Granada;Huétor de Santillán;18185
Granada;Huétor Tájar;18360
Granada;Huétor Vega;18198
Granada;Íllora;18260
Granada;Íllora;18293
Granada;Íllora;18294
Granada;Íllora;18350
Granada;Íllora;18380
Granada;Íllora;18381
Granada;Íllora;18830
Granada;Ítrabo;18612
Granada;Iznalloz;18550
Granada;Iznalloz;18567
Granada;Jayena;18127
Granada;Jerez del Marquesado;18518
Granada;Jete;18699
Granada;Jun;18213
Granada;Juviles;18452
Granada;La Calahorra;18512
Granada;Láchar;18327
Granada;Láchar;18328
Granada;Lanjarón;18420
Granada;Lanteira;18518
Granada;Lecrín;18656
Granada;Lecrín;18657
Granada;Lecrín;18660
Granada;Lentegí;18699
Granada;Lobras;18449
Granada;Loja;18300
Granada;Loja;18311
Granada;Loja;18312
Granada;Loja;18313
Granada;Loja;18314
Granada;Lugros;18516
Granada;Lújar;18614
Granada;La Malahá;18130
Granada;Maracena;18200
Granada;Marchal;18516
Granada;Moclín;18247
Granada;Moclín;18248
Granada;Moclín;18249
Granada;Molvízar;18611
Granada;Monachil;18193
Granada;Monachil;18196
Granada;Montefrío;18270
Granada;Montejícar;18561
Granada;Montillana;18569
Granada;Moraleda de Zafayona;18370
Granada;Motril;18418
Granada;Motril;18600
Granada;Motril;18613
